,masterid,SiteYear,MeanSurvival,CtrlAdjSurvival,csci,ASCI.hybrid,PyrethroidSum,huc,smcshed,smc_lu,latitude,longitude,probabilistic
1241,402MTCUNF,402MTCUNF_2012,NA,NA,1.13228109,NA,NA,402,Ventura,Open,34.5175,-119.3792,TRUE
1243,402PS0048,402PS0048_2008,NA,NA,1.0129977,NA,NA,402,Ventura,Open,34.53077,-119.40085,TRUE
1244,402PS0048,402PS0048_2008,NA,NA,1.0129977,NA,NA,402,Ventura,Open,34.53077,-119.40085,TRUE
1245,402S09503,402S09503_2012,NA,NA,0.94066618,0.88591905,NA,402,Ventura,Open,34.49756745,-119.3391315,TRUE
1246,402S09503,402S09503_2012,NA,NA,0.94066618,0.88591905,NA,402,Ventura,Open,34.49757,-119.33913,TRUE
1248,402WE0536,402WE0536_2000,NA,NA,1.17811418,NA,NA,402,Ventura,Open,34.5196,-119.40537,TRUE
1249,402WE0803,402WE0803_2001,NA,NA,0.93102511,NA,NA,402,Ventura,Open,34.42131,-119.3806,TRUE
1250,402WE0803,402WE0803_2001,NA,NA,0.93102511,NA,NA,402,Ventura,Open,34.42131,-119.3806,TRUE
1252,403BA0015,403BA0015_2008,NA,NA,1.00684557,NA,NA,403,Santa Clara,SMC_out,34.5312,-119.18421,TRUE
1253,403BA0027,403BA0027_2015,NA,NA,0.76114771,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1255,403BA0027,403BA0027_2015,NA,NA,0.76114771,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1256,403BA0027,403BA0027_2016,NA,NA,0.69294723,1.05165078,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1258,403BA0027,403BA0027_2016,NA,NA,0.69294723,1.05165078,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1259,403BA0027,403BA0027_2014,NA,NA,0.93294154,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1261,403BA0027,403BA0027_2014,NA,NA,0.93294154,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1262,403BA0027,403BA0027_2019,NA,NA,NA,1.04017655,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1264,403BA0027,403BA0027_2019,NA,NA,NA,1.04017655,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1265,403BA0027,403BA0027_2017,NA,NA,0.91006,1.11152611,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1267,403BA0027,403BA0027_2017,NA,NA,0.91006,1.11152611,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1268,403BA0027,403BA0027_2008,NA,NA,0.82364139,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1270,403BA0027,403BA0027_2008,NA,NA,0.82364139,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1271,403BA0027,403BA0027_2018,NA,NA,0.78375012,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1273,403BA0027,403BA0027_2018,NA,NA,0.78375012,NA,NA,403,Santa Clara,Open,34.66254,-119.05249,TRUE
1274,403BA0047,403BA0047_2008,NA,NA,0.2808522,NA,NA,403,Santa Clara,Urban,34.27084,-119.1524,TRUE
1275,403BA0047,403BA0047_2008,NA,NA,0.2808522,NA,NA,403,Santa Clara,Urban,34.27084,-119.1524,TRUE
1276,403BA0047,403BA0047_2019,97.5,102.6315789,NA,0.85574941,NA,403,Santa Clara,Urban,34.27084,-119.1524,TRUE
1277,403BA0047,403BA0047_2019,97.5,102.6315789,NA,0.85574941,NA,403,Santa Clara,Urban,34.27084,-119.1524,TRUE
1278,403BA0068,403BA0068_2008,NA,NA,0.65440523,NA,NA,403,Santa Clara,Open,34.39179,-118.90285,TRUE
1279,403BA0068,403BA0068_2008,NA,NA,0.65440523,NA,NA,403,Santa Clara,Open,34.39179,-118.90285,TRUE
1280,403BA0136,403BA0136_2014,NA,NA,0.79680034,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1281,403BA0136,403BA0136_2014,NA,NA,0.79680034,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1282,403BA0136,403BA0136_2008,NA,NA,1.0730679,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1283,403BA0136,403BA0136_2008,NA,NA,1.0730679,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1284,403BA0136,403BA0136_2016,NA,NA,1.00809416,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1285,403BA0136,403BA0136_2016,NA,NA,1.00809416,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1286,403BA0136,403BA0136_2015,NA,NA,0.9359094,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1287,403BA0136,403BA0136_2015,NA,NA,0.9359094,NA,NA,403,Santa Clara,Open,34.51202,-118.45038,TRUE
1288,403BA0140,403BA0140_2008,NA,NA,0.69673002,NA,NA,403,Santa Clara,SMC_out,34.34575,-118.56399,TRUE
1289,403BA0140,403BA0140_2008,NA,NA,0.69673002,NA,NA,403,Santa Clara,SMC_out,34.34574,-118.56398,TRUE
1290,403BA0171,403BA0171_2008,NA,NA,1.04279807,NA,NA,403,Santa Clara,SMC_out,34.58517,-119.28363,TRUE
1291,403BA0171,403BA0171_2008,NA,NA,1.04279807,NA,NA,403,Santa Clara,SMC_out,34.58516,-119.28363,TRUE
1292,403BA0191,403BA0191_2008,NA,NA,0.99192175,NA,NA,403,Santa Clara,Urban,34.36762,-119.0538,TRUE
1293,403BA0191,403BA0191_2008,NA,NA,0.99192175,NA,NA,403,Santa Clara,Urban,34.36762,-119.0538,TRUE
1294,403BA0191,403BA0191_2010,NA,NA,0.92090066,0.93466519,NA,403,Santa Clara,Urban,34.36762,-119.0538,TRUE
1295,403BA0191,403BA0191_2010,NA,NA,0.92090066,0.93466519,NA,403,Santa Clara,Urban,34.36762,-119.0538,TRUE
1296,403CE0156,403CE0156_2016,NA,NA,1.02173896,NA,NA,403,Santa Clara,Open,34.37746,-119.05968,TRUE
1297,403CE0156,403CE0156_2005,NA,NA,0.5041209,NA,NA,403,Santa Clara,Open,34.37746,-119.05968,TRUE
1298,403CE0188,403CE0188_2005,NA,NA,0.51462398,NA,NA,403,Santa Clara,Urban,34.35646,-119.04752,TRUE
1299,403CE0188,403CE0188_2016,NA,NA,0.92141272,NA,NA,403,Santa Clara,Urban,34.35646,-119.04752,TRUE
1300,403FCA022,403FCA022_2013,NA,NA,0.67392995,NA,NA,403,Santa Clara,Agricultural,34.35671,-119.01988,TRUE
1301,403FCA022,403FCA022_2013,NA,NA,0.67392995,NA,NA,403,Santa Clara,Agricultural,34.35671,-119.01988,TRUE
1302,403FCA022,403FCA022_2009,NA,NA,0.88910634,NA,NA,403,Santa Clara,Agricultural,34.35671,-119.01988,TRUE
1303,403FCA022,403FCA022_2009,NA,NA,0.88910634,NA,NA,403,Santa Clara,Agricultural,34.35671,-119.01988,TRUE
1304,403FCA038,403FCA038_2009,NA,NA,0.60278639,NA,NA,403,Santa Clara,SMC_out,34.42472,-118.55861,TRUE
1306,403M01500,403M01500_2016,NA,NA,0.43150489,0.96470634,NA,403,Santa Clara,Agricultural,34.29132,-119.14776,TRUE
1307,403M01505,403M01505_2015,NA,NA,0.65127009,NA,NA,403,Santa Clara,Agricultural,34.41709,-118.92546,TRUE
1308,403M01506,403M01506_2015,NA,NA,0.71906753,NA,NA,403,Santa Clara,Agricultural,34.39739,-118.79347,TRUE
1309,403M01522,403M01522_2016,NA,NA,NA,0.58765066,NA,403,Santa Clara,Agricultural,34.41442,-118.78842,TRUE
1310,403M01528,403M01528_2016,NA,NA,0.37462963,0.65753873,NA,403,Santa Clara,Agricultural,34.27599,-119.14219,TRUE
1311,403M01538,403M01538_2017,NA,NA,0.82583116,1.1016271,NA,403,Santa Clara,Agricultural,34.41199,-118.83067,TRUE
1312,403M01539,403M01539_2016,NA,NA,NA,1.16257279,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1313,403M01539,403M01539_2016,NA,NA,NA,1.16257279,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1314,403M01539,403M01539_2016,NA,NA,NA,1.16257279,NA,403,Santa Clara,Open,34.54733,-119.16554,TRUE
1315,403M01539,403M01539_2019,NA,NA,NA,1.14171754,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1316,403M01539,403M01539_2019,NA,NA,NA,1.14171754,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1317,403M01539,403M01539_2019,NA,NA,NA,1.14171754,NA,403,Santa Clara,Open,34.54733,-119.16554,TRUE
1318,403M01539,403M01539_2015,NA,NA,0.81373999,NA,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1319,403M01539,403M01539_2015,NA,NA,0.81373999,NA,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1320,403M01539,403M01539_2015,NA,NA,0.81373999,NA,NA,403,Santa Clara,Open,34.54733,-119.16554,TRUE
1321,403M01539,403M01539_2018,NA,NA,0.97853209,NA,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1322,403M01539,403M01539_2018,NA,NA,0.97853209,NA,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1323,403M01539,403M01539_2018,NA,NA,0.97853209,NA,NA,403,Santa Clara,Open,34.54733,-119.16554,TRUE
1324,403M01539,403M01539_2009,NA,NA,0.95307786,1.10023583,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1325,403M01539,403M01539_2009,NA,NA,0.95307786,1.10023583,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1326,403M01539,403M01539_2009,NA,NA,0.95307786,1.10023583,NA,403,Santa Clara,Open,34.54733,-119.16554,TRUE
1327,403M01539,403M01539_2017,NA,NA,0.98606264,1.1850053,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1328,403M01539,403M01539_2017,NA,NA,0.98606264,1.1850053,NA,403,Santa Clara,Open,34.5485,-119.16547,TRUE
1329,403M01539,403M01539_2017,NA,NA,0.98606264,1.1850053,NA,403,Santa Clara,Open,34.54733,-119.16554,TRUE
1330,403M01553,403M01553_2017,NA,NA,1.003965,0.83427591,NA,403,Santa Clara,Agricultural,34.43845,-118.92539,TRUE
1331,403M01560,403M01560_2019,NA,NA,NA,0.93843407,NA,403,Santa Clara,Agricultural,34.23545,-119.21253,TRUE
1332,403M01571,403M01571_2019,NA,NA,NA,1.05841045,NA,403,Santa Clara,Open,34.58667,-119.27994,TRUE
1333,403M01580,403M01580_2019,NA,NA,NA,0.96609407,NA,403,Santa Clara,Agricultural,34.23495,-119.23075,TRUE
1334,403M01661,403M01661_2019,NA,NA,NA,0.99514095,NA,403,Santa Clara,Agricultural,34.30608,-119.09618,TRUE
1335,403M01661,403M01661_2019,NA,NA,NA,0.99514095,NA,403,Santa Clara,Agricultural,34.30608,-119.09618,TRUE
1336,403M05757,403M05757_2015,NA,NA,1.07962684,NA,NA,403,Santa Clara,Open,34.54518,-118.43467,TRUE
1337,403M05758,403M05758_2015,NA,NA,0.81188221,NA,NA,403,Santa Clara,Agricultural,34.43484,-118.61254,TRUE
1338,403M05771,403M05771_2015,NA,NA,0.8854396,NA,NA,403,Santa Clara,Open,34.69939,-118.79476,TRUE
1339,403M05774,403M05774_2016,NA,NA,0.77909306,0.42945332,NA,403,Santa Clara,Agricultural,34.42692,-118.62067,TRUE
1340,403M05780,403M05780_2016,NA,NA,0.86151329,0.87055819,NA,403,Santa Clara,Open,34.60452,-118.55686,TRUE
1341,403M05785,403M05785_2017,NA,NA,NA,0.89077811,NA,403,Santa Clara,SMC_out,34.37091,-118.47199,TRUE
1342,403M05795,403M05795_2017,NA,NA,NA,0.70793529,0,403,Santa Clara,Open,34.60898,-118.77961,TRUE
1343,403M05798,403M05798_2018,NA,NA,0.79985485,NA,NA,403,Santa Clara,Open,34.3633,-118.42772,TRUE
1344,403M05800,403M05800_2018,NA,NA,0.99139831,NA,NA,403,Santa Clara,Open,34.52907,-118.52244,TRUE
1346,403R4S117,403R4S117_2016,NA,NA,0.67490588,NA,NA,403,Santa Clara,Open,34.58739,-118.45116,TRUE
1347,403R4S117,403R4S117_2015,NA,NA,0.79130276,NA,NA,403,Santa Clara,Open,34.58739,-118.45116,TRUE
1348,403R4S137,403R4S137_2015,NA,NA,0.39146867,NA,NA,403,Santa Clara,Agricultural,34.44605,-118.4892,TRUE
1349,403R4S137,403R4S137_2016,NA,NA,0.39682307,NA,NA,403,Santa Clara,Agricultural,34.44605,-118.4892,TRUE
1350,403R4S193,403R4S193_2016,NA,NA,0.55273545,NA,NA,403,Santa Clara,Agricultural,34.41722,-118.78927,TRUE
1351,403R4S193,403R4S193_2015,NA,NA,0.54359062,NA,NA,403,Santa Clara,Agricultural,34.41722,-118.78927,TRUE
1352,403R4S211,403R4S211_2015,NA,NA,0.86940545,NA,NA,403,Santa Clara,Open,34.57232,-118.46287,TRUE
1353,403S00064,403S00064_2010,NA,NA,0.95617154,NA,NA,403,Santa Clara,Open,34.64435,-118.51371,TRUE
1354,403S00064,403S00064_2010,NA,NA,0.95617154,NA,NA,403,Santa Clara,Open,34.64435,-118.51371,TRUE
1355,403S00064,403S00064_2010,NA,NA,0.95617154,NA,NA,403,Santa Clara,Open,34.64435,-118.51372,TRUE
1356,403S00064,403S00064_2008,NA,NA,0.69071032,NA,NA,403,Santa Clara,Open,34.64435,-118.51371,TRUE
1357,403S00064,403S00064_2008,NA,NA,0.69071032,NA,NA,403,Santa Clara,Open,34.64435,-118.51371,TRUE
1358,403S00064,403S00064_2008,NA,NA,0.69071032,NA,NA,403,Santa Clara,Open,34.64435,-118.51372,TRUE
1359,403S00064,403S00064_2014,NA,NA,0.92429827,NA,NA,403,Santa Clara,Open,34.64435,-118.51371,TRUE
1360,403S00064,403S00064_2014,NA,NA,0.92429827,NA,NA,403,Santa Clara,Open,34.64435,-118.51371,TRUE
1361,403S00064,403S00064_2014,NA,NA,0.92429827,NA,NA,403,Santa Clara,Open,34.64435,-118.51372,TRUE
1362,403S00640,403S00640_2009,NA,NA,0.90286736,NA,NA,403,Santa Clara,Open,34.60115,-118.558,TRUE
1363,403S00640,403S00640_2009,NA,NA,0.90286736,NA,NA,403,Santa Clara,Open,34.60114,-118.55797,TRUE
1364,403S00772,403S00772_2009,NA,NA,0.99712188,NA,NA,403,Santa Clara,Agricultural,34.40976,-118.9322,TRUE
1365,403S00772,403S00772_2009,NA,NA,0.99712188,NA,NA,403,Santa Clara,Agricultural,34.40976,-118.93221,TRUE
1366,403S00831,403S00831_2010,NA,NA,0.49735398,NA,NA,403,Santa Clara,Open,34.43048,-118.8318,TRUE
1367,403S00831,403S00831_2010,NA,NA,0.49735398,NA,NA,403,Santa Clara,Open,34.43047,-118.8318,TRUE
1368,403S00875,403S00875_2010,NA,NA,0.78752742,NA,NA,403,Santa Clara,Open,34.55667,-119.30628,TRUE
1369,403S00875,403S00875_2010,NA,NA,0.78752742,NA,NA,403,Santa Clara,Open,34.55668,-119.30629,TRUE
1370,403S00960,403S00960_2010,NA,NA,1.01182574,NA,NA,403,Santa Clara,Open,34.59078,-118.4617,TRUE
1371,403S00960,403S00960_2010,NA,NA,1.01182574,NA,NA,403,Santa Clara,Open,34.59079,-118.4617,TRUE
1372,403S00960,403S00960_2010,NA,NA,1.01182574,NA,NA,403,Santa Clara,Open,34.59078,-118.4617,TRUE
1373,403S00960,403S00960_2008,NA,NA,1.18598186,NA,NA,403,Santa Clara,Open,34.59078,-118.4617,TRUE
1374,403S00960,403S00960_2008,NA,NA,1.18598186,NA,NA,403,Santa Clara,Open,34.59079,-118.4617,TRUE
1375,403S00960,403S00960_2008,NA,NA,1.18598186,NA,NA,403,Santa Clara,Open,34.59078,-118.4617,TRUE
1376,403S01136,403S01136_2011,NA,NA,1.03591758,NA,0.0324,403,Santa Clara,Open,34.62762,-118.74403,TRUE
1377,403S01136,403S01136_2011,NA,NA,1.03591758,NA,0.0324,403,Santa Clara,Open,34.62762,-118.74403,TRUE
1378,403S01163,403S01163_2009,NA,NA,1.11160387,NA,NA,403,Santa Clara,Open,34.69942,-118.86528,TRUE
1379,403S01163,403S01163_2009,NA,NA,1.11160387,NA,NA,403,Santa Clara,Open,34.69943,-118.86529,TRUE
1380,403S01195,403S01195_2009,NA,NA,0.82832065,NA,NA,403,Santa Clara,Open,34.55903,-119.2678,TRUE
1381,403S01195,403S01195_2009,NA,NA,0.82832065,NA,NA,403,Santa Clara,Open,34.55902,-119.26784,TRUE
1382,403S01272,403S01272_2009,NA,NA,0.9068472,NA,NA,403,Santa Clara,Agricultural,34.40303,-118.6905,TRUE
1383,403S01272,403S01272_2009,NA,NA,0.9068472,NA,NA,403,Santa Clara,Agricultural,34.40303,-118.6905,TRUE
1384,403S01536,403S01536_2011,NA,NA,1.01024156,NA,0,403,Santa Clara,Open,34.56909,-118.39212,TRUE
1385,403S01536,403S01536_2011,NA,NA,1.01024156,NA,0,403,Santa Clara,Open,34.56909,-118.39212,TRUE
1386,403S01707,403S01707_2010,NA,NA,0.72066732,NA,NA,403,Santa Clara,Open,34.59835,-119.34799,TRUE
1387,403S01707,403S01707_2010,NA,NA,0.72066732,NA,NA,403,Santa Clara,Open,34.59835,-119.34799,TRUE
1388,403S01728,403S01728_2011,NA,NA,1.25857131,NA,0,403,Santa Clara,Open,34.5749,-118.46002,TRUE
1389,403S01728,403S01728_2011,NA,NA,1.25857131,NA,0,403,Santa Clara,Open,34.5749,-118.46002,TRUE
1390,403S01784,403S01784_2009,NA,NA,0.71875825,NA,NA,403,Santa Clara,Agricultural,34.40227,-118.74714,TRUE
1391,403S01784,403S01784_2009,NA,NA,0.71875825,NA,NA,403,Santa Clara,Agricultural,34.40228,-118.7471,TRUE
1392,403S01883,403S01883_2010,NA,NA,0.9977671,NA,NA,403,Santa Clara,Open,34.71629,-119.0189,TRUE
1393,403S01883,403S01883_2010,NA,NA,0.9977671,NA,NA,403,Santa Clara,Open,34.71629,-119.0189,TRUE
1394,403S02139,403S02139_2012,NA,NA,1.10527823,0.97293851,NA,403,Santa Clara,Open,34.6714,-119.01717,TRUE
1395,403S02139,403S02139_2012,NA,NA,1.10527823,0.97293851,NA,403,Santa Clara,Open,34.67160221,-119.0171968,TRUE
1396,403S02764,403S02764_2011,NA,NA,0.83178895,NA,0,403,Santa Clara,Open,34.44778,-118.7549,TRUE
1397,403S02764,403S02764_2011,NA,NA,0.83178895,NA,0,403,Santa Clara,Open,34.44778,-118.7549,TRUE
1398,403S03320,403S03320_2010,NA,NA,0.65892081,NA,NA,403,Santa Clara,Agricultural,34.39996,-118.72346,TRUE
1399,403S03320,403S03320_2010,NA,NA,0.65892081,NA,NA,403,Santa Clara,Agricultural,34.39996,-118.72346,TRUE
1400,403S03643,403S03643_2010,NA,NA,1.01059794,NA,NA,403,Santa Clara,Open,34.56212,-119.1289,TRUE
1401,403S03643,403S03643_2010,NA,NA,1.01059794,NA,NA,403,Santa Clara,Open,34.56213,-119.12891,TRUE
1402,403S03832,403S03832_2009,NA,NA,0.62737679,NA,NA,403,Santa Clara,Agricultural,34.4021,-118.7847,TRUE
1403,403S03832,403S03832_2009,NA,NA,0.62737679,NA,NA,403,Santa Clara,Agricultural,34.40211,-118.78471,TRUE
1404,403S04868,403S04868_2011,NA,NA,1.00332255,NA,0,403,Santa Clara,Agricultural,34.40491,-118.93943,TRUE
1405,403S04868,403S04868_2011,NA,NA,1.00332255,NA,0,403,Santa Clara,Agricultural,34.40491,-118.93943,TRUE
1406,403S05247,403S05247_2010,NA,NA,0.8970799,NA,NA,403,Santa Clara,Agricultural,34.36931,-118.98739,TRUE
1407,403S05247,403S05247_2010,NA,NA,0.8970799,NA,NA,403,Santa Clara,Agricultural,34.36931,-118.98739,TRUE
1408,403S05291,403S05291_2010,NA,NA,1.12014835,NA,NA,403,Santa Clara,Open,34.56397,-119.26305,TRUE
1409,403S05291,403S05291_2010,NA,NA,1.12014835,NA,NA,403,Santa Clara,Open,34.56396,-119.26304,TRUE
1410,403S06139,403S06139_2012,NA,NA,0.51029031,NA,0,403,Santa Clara,Open,34.55464,-119.2405,TRUE
1411,403S06139,403S06139_2012,NA,NA,0.51029031,NA,0,403,Santa Clara,Open,34.55464,-119.2405,TRUE
1412,403S06283,403S06283_2012,NA,NA,1.18119325,NA,0.003626,403,Santa Clara,Open,34.69386,-118.86079,TRUE
1413,403S06283,403S06283_2012,NA,NA,1.18119325,NA,0.003626,403,Santa Clara,Open,34.69386,-118.86079,TRUE
1414,403S06315,403S06315_2012,NA,NA,0.918416,NA,0,403,Santa Clara,Open,34.59223,-119.31033,TRUE
1415,403S06315,403S06315_2012,NA,NA,0.918416,NA,0,403,Santa Clara,Open,34.59223,-119.31033,TRUE
1416,403S06660,403S06660_2012,NA,NA,0.95669621,NA,0,403,Santa Clara,Agricultural,34.42963,-118.92373,TRUE
1417,403S06660,403S06660_2012,NA,NA,0.95669621,NA,0,403,Santa Clara,Agricultural,34.42963,-118.92373,TRUE
1418,403S06904,403S06904_2010,NA,NA,0.79598588,NA,NA,403,Santa Clara,Agricultural,34.41964,-118.78769,TRUE
1419,403S07024,403S07024_2012,NA,NA,0.35582777,NA,0.000151,403,Santa Clara,Open,34.6092,-118.75771,TRUE
1420,403S07024,403S07024_2012,NA,NA,0.35582777,NA,0.000151,403,Santa Clara,Open,34.6092,-118.75771,TRUE
1421,403S07227,403S07227_2012,NA,NA,0.66845129,NA,0,403,Santa Clara,Open,34.56208,-119.16664,TRUE
1422,403S07227,403S07227_2012,NA,NA,0.66845129,NA,0,403,Santa Clara,Open,34.56208,-119.16663,TRUE
1423,403S11084,403S11084_2010,NA,NA,0.5782892,NA,NA,403,Santa Clara,Agricultural,34.42487,-118.56081,TRUE
1424,403S11084,403S11084_2010,NA,NA,0.5782892,NA,NA,403,Santa Clara,Agricultural,34.42487,-118.56081,TRUE
1425,403S14156,403S14156_2009,NA,NA,0.62226245,NA,NA,403,Santa Clara,Urban,34.42523,-118.582,TRUE
1426,403S14156,403S14156_2009,NA,NA,0.62226245,NA,NA,403,Santa Clara,Urban,34.42523,-118.582,TRUE
1427,403S15608,403S15608_2010,NA,NA,0.79102811,NA,NA,403,Santa Clara,Agricultural,34.4019,-118.70052,TRUE
1428,403S15608,403S15608_2010,NA,NA,0.79102811,NA,NA,403,Santa Clara,Agricultural,34.4019,-118.70052,TRUE
1429,403S16332,403S16332_2013,NA,NA,0.61555212,NA,0.004181,403,Santa Clara,Open,34.5317,-118.75812,TRUE
1430,403S16332,403S16332_2013,NA,NA,0.61555212,NA,0.004181,403,Santa Clara,Open,34.5317,-118.75812,TRUE
1431,403S16493,403S16493_2013,NA,NA,0.78138793,NA,0,403,Santa Clara,Open,34.6867,-118.84546,TRUE
1432,403S16493,403S16493_2013,NA,NA,0.78138793,NA,0,403,Santa Clara,Open,34.6867,-118.84546,TRUE
1433,403S16978,403S16978_2013,NA,NA,0.96235306,NA,0,403,Santa Clara,Open,34.42319,-118.76771,TRUE
1434,403S16978,403S16978_2013,NA,NA,0.96235306,NA,0,403,Santa Clara,Open,34.42319,-118.76771,TRUE
1435,403S18093,403S18093_2013,NA,NA,0.90517125,NA,0,403,Santa Clara,Open,34.69441,-118.85658,TRUE
1436,403S18093,403S18093_2013,NA,NA,0.90517125,NA,0,403,Santa Clara,Open,34.69441,-118.85658,TRUE
1437,403S34646,403S34646_2013,NA,NA,0.40708281,NA,0.6973,403,Santa Clara,Agricultural,34.42556,-118.56616,TRUE
1438,403S34646,403S34646_2013,NA,NA,0.40708281,NA,0.6973,403,Santa Clara,Agricultural,34.42556,-118.56616,TRUE
1439,403S39062,403S39062_2013,NA,NA,0.63727561,NA,0.826689,403,Santa Clara,Agricultural,34.4323,-118.61744,TRUE
1440,403S39062,403S39062_2013,NA,NA,0.63727561,NA,0.826689,403,Santa Clara,Agricultural,34.4323,-118.61714,TRUE
1499,403WE0501,403WE0501_2001,NA,NA,1.02195149,NA,NA,403,Santa Clara,Open,34.54172,-118.77286,TRUE
1500,403WE0501,403WE0501_2013,NA,NA,0.83220584,NA,NA,403,Santa Clara,Open,34.54172,-118.77286,TRUE
1501,403WE0534,403WE0534_2000,NA,NA,1.00249934,NA,NA,403,Santa Clara,Open,34.61359,-118.77983,TRUE
1502,403WE0534,403WE0534_2000,NA,NA,1.00249934,NA,NA,403,Santa Clara,Open,34.61359,-118.77983,TRUE
1503,403WE0534,403WE0534_2015,NA,NA,0.95004675,NA,NA,403,Santa Clara,Open,34.61359,-118.77983,TRUE
1504,403WE0534,403WE0534_2015,NA,NA,0.95004675,NA,NA,403,Santa Clara,Open,34.61359,-118.77983,TRUE
1505,403WE0534,403WE0534_2016,NA,NA,0.93616124,NA,NA,403,Santa Clara,Open,34.61359,-118.77983,TRUE
1506,403WE0534,403WE0534_2016,NA,NA,0.93616124,NA,NA,403,Santa Clara,Open,34.61359,-118.77983,TRUE
1507,403WE0535,403WE0535_2015,NA,NA,0.83271969,NA,NA,403,Santa Clara,Open,34.43957,-118.75907,TRUE
1508,403WE0535,403WE0535_2016,NA,NA,0.84737146,NA,NA,403,Santa Clara,Open,34.43957,-118.75907,TRUE
1509,403WE0535,403WE0535_2000,NA,NA,0.81623696,NA,NA,403,Santa Clara,Open,34.43957,-118.75907,TRUE
1510,403WE0540,403WE0540_2017,NA,NA,0.87474137,NA,NA,403,Santa Clara,Open,34.65136,-119.11845,TRUE
1511,403WE0540,403WE0540_2000,NA,NA,0.90582901,NA,NA,403,Santa Clara,Open,34.65136,-119.11845,TRUE
1512,403WE0540,403WE0540_2013,NA,NA,0.90549603,NA,NA,403,Santa Clara,Open,34.65136,-119.11845,TRUE
1513,403WE0540,403WE0540_2014,NA,NA,0.80669926,NA,NA,403,Santa Clara,Open,34.65136,-119.11845,TRUE
1514,403WE0558,403WE0558_2000,NA,NA,1.03730301,NA,NA,403,Santa Clara,Open,34.49347,-118.45703,TRUE
1515,403WE0560,403WE0560_2000,NA,NA,1.00177025,NA,NA,403,Santa Clara,Open,34.55841,-119.14079,TRUE
1516,403WE0682,403WE0682_2015,NA,NA,1.00697747,NA,NA,403,Santa Clara,Open,34.57066,-118.38974,TRUE
1517,403WE0682,403WE0682_2002,NA,NA,0.97175801,NA,NA,403,Santa Clara,Open,34.57066,-118.38974,TRUE
1518,403WE0682,403WE0682_2016,NA,NA,0.87993416,NA,NA,403,Santa Clara,Open,34.57066,-118.38974,TRUE
1519,403WE0683,403WE0683_2013,NA,NA,1.25030102,NA,NA,403,Santa Clara,Open,34.43952,-119.07616,TRUE
1520,403WE0683,403WE0683_2002,NA,NA,1.13117367,NA,NA,403,Santa Clara,Open,34.43952,-119.07616,TRUE
1521,403WE0746,403WE0746_2001,NA,NA,1.07583224,NA,NA,403,Santa Clara,Open,34.39548,-119.07511,TRUE
1522,403WE0746,403WE0746_2001,NA,NA,1.07583224,NA,NA,403,Santa Clara,Open,34.39548,-119.07511,TRUE
1523,403WE0795,403WE0795_2001,NA,NA,0.9230545,NA,NA,403,Santa Clara,Open,34.6408,-119.08094,TRUE
1524,403WE0809,403WE0809_2001,NA,NA,1.19950795,NA,NA,403,Santa Clara,Open,34.5515,-119.20811,TRUE
1525,403WE0891,403WE0891_2001,NA,NA,1.03053104,NA,NA,403,Santa Clara,Open,34.65926,-119.14255,TRUE
1526,403WE0905,403WE0905_2008,NA,NA,1.14948621,NA,NA,403,Santa Clara,Open,34.55734,-119.24876,TRUE
1527,403WE0905,403WE0905_2008,NA,NA,1.14948621,NA,NA,403,Santa Clara,Open,34.55734,-119.24876,TRUE
